Date,Symbol,Open,High,Low,Close,Volume
27-05-2013,MARUTI,1670,1670,1633.7,1648.75,584287
28-05-2013,MARUTI,1650.05,1669,1650.05,1655.1,333797
29-05-2013,MARUTI,1650,1661.8,1620.65,1634.15,457835
30-05-2013,MARUTI,1623,1646,1603.35,1637.5,593474
31-05-2013,MARUTI,1625.1,1652.9,1598.15,1605.6,410598
03-06-2013,MARUTI,1599.95,1599.95,1548.35,1568.55,432366
04-06-2013,MARUTI,1555.65,1588.75,1539.3,1546.8,431388
05-06-2013,MARUTI,1550.1,1576.3,1533.25,1568.25,621196
06-06-2013,MARUTI,1558.8,1598.8,1550,1587.1,498248
07-06-2013,MARUTI,1565,1583.5,1545,1554.9,780953
10-06-2013,MARUTI,1575,1580.95,1510.15,1521.85,503982
11-06-2013,MARUTI,1512,1521,1481,1490.45,675122
12-06-2013,MARUTI,1486,1490,1461.9,1479.65,469660
13-06-2013,MARUTI,1459,1461.5,1430,1456.6,690959
14-06-2013,MARUTI,1482,1520,1471.65,1514.15,383703
17-06-2013,MARUTI,1535.1,1551.4,1505.1,1535.25,533292
18-06-2013,MARUTI,1535,1547,1521,1538.55,529919
19-06-2013,MARUTI,1529.2,1549.5,1524,1543.75,389004
20-06-2013,MARUTI,1520,1540.9,1493.25,1525.15,505078
21-06-2013,MARUTI,1520,1559.9,1511.75,1554.65,433570
24-06-2013,MARUTI,1546,1572,1531.8,1544.45,707604
25-06-2013,MARUTI,1540,1557.2,1502.25,1545.2,484805
26-06-2013,MARUTI,1546.2,1557.9,1513.6,1544.75,408512
27-06-2013,MARUTI,1560,1565,1511.2,1521.2,493875
28-06-2013,MARUTI,1540,1549.2,1517.1,1537.75,444718
01-07-2013,MARUTI,1540,1622.4,1515,1605.45,856025
02-07-2013,MARUTI,1590.5,1619,1572.5,1578.65,589430
03-07-2013,MARUTI,1561,1581,1555.65,1560.95,173724
04-07-2013,MARUTI,1570,1577,1533.05,1557.35,278194
05-07-2013,MARUTI,1571,1575,1549,1554.55,273858
08-07-2013,MARUTI,1545,1563,1530,1551.05,311166
09-07-2013,MARUTI,1544,1549,1521,1543.85,467745
10-07-2013,MARUTI,1537.05,1549.65,1530,1543.5,344394
11-07-2013,MARUTI,1560,1579.1,1497.25,1505.55,543696
12-07-2013,MARUTI,1495,1505.05,1438.5,1447.95,945429
15-07-2013,MARUTI,1449,1465,1433.15,1446.6,522612
16-07-2013,MARUTI,1429,1429.9,1401,1411.25,817379
17-07-2013,MARUTI,1412.25,1432.8,1401.5,1421.15,1141103
18-07-2013,MARUTI,1415,1456,1407.2,1445.55,714436
19-07-2013,MARUTI,1450.25,1462,1432.1,1451.5,403857
22-07-2013,MARUTI,1437,1466.5,1435,1448.45,324022
23-07-2013,MARUTI,1442.3,1464,1439.7,1448.7,451305
24-07-2013,MARUTI,1437,1443.8,1402.1,1416.05,405613
25-07-2013,MARUTI,1420.4,1452.15,1402.25,1414,1896090
26-07-2013,MARUTI,1448,1448,1352.7,1375.4,1226137
29-07-2013,MARUTI,1375,1378.1,1335.8,1348.2,710715
30-07-2013,MARUTI,1349.9,1362.8,1340.5,1342.4,459744
31-07-2013,MARUTI,1336,1336,1292,1326.3,500776
01-08-2013,MARUTI,1326,1359.6,1322.25,1340.3,797570
02-08-2013,MARUTI,1358,1363.85,1327.65,1337.7,360939
05-08-2013,MARUTI,1345.25,1361.8,1332.05,1343.9,178344
06-08-2013,MARUTI,1330,1358.75,1309.25,1331.95,301434
07-08-2013,MARUTI,1345,1349.9,1302,1330.85,456603
08-08-2013,MARUTI,1331.1,1392.4,1331.1,1385.05,1398921
12-08-2013,MARUTI,1392.25,1409,1372.2,1380.2,700028
13-08-2013,MARUTI,1355,1412.85,1355,1396.95,1031827
14-08-2013,MARUTI,1398,1424,1385,1391.2,530381
16-08-2013,MARUTI,1389.15,1389.2,1317.15,1325.1,1464791
19-08-2013,MARUTI,1320,1336.8,1300,1308.45,429786
20-08-2013,MARUTI,1300,1306.7,1268.6,1297.9,916913
21-08-2013,MARUTI,1313,1324.85,1275,1284.45,926580
22-08-2013,MARUTI,1284.2,1299,1232.6,1285.7,1030562
23-08-2013,MARUTI,1299.9,1324,1266.05,1293,621224
26-08-2013,MARUTI,1300,1318.3,1294.45,1308.15,438706
27-08-2013,MARUTI,1299.9,1306.95,1240,1260.25,929746
28-08-2013,MARUTI,1238,1249,1215,1236.35,1150637
29-08-2013,MARUTI,1240.5,1263.8,1223.3,1250.6,573972
30-08-2013,MARUTI,1246,1249,1225,1243.55,758972
02-09-2013,MARUTI,1240.25,1307.6,1233,1300,537411
03-09-2013,MARUTI,1315,1319.6,1254.5,1276.05,627614
04-09-2013,MARUTI,1269,1282.8,1242,1276.5,656723
05-09-2013,MARUTI,1290,1314.35,1290,1299.6,531076
06-09-2013,MARUTI,1311,1311.95,1277,1288.4,473918
10-09-2013,MARUTI,1305,1349.95,1300,1336.65,857196
11-09-2013,MARUTI,1351,1388.8,1346.3,1360.8,1255303
12-09-2013,MARUTI,1367.95,1376,1315.55,1320.9,523296
13-09-2013,MARUTI,1315,1335,1301,1315.9,534719
16-09-2013,MARUTI,1343.35,1379.3,1334.45,1359.9,707004
17-09-2013,MARUTI,1362,1388.8,1360,1375.8,478211
18-09-2013,MARUTI,1385,1405,1377,1401.85,413270
19-09-2013,MARUTI,1441,1503.4,1441,1480,1132596
20-09-2013,MARUTI,1479.9,1482,1401,1467.25,751243
23-09-2013,MARUTI,1450,1454.4,1388,1401.25,500010
24-09-2013,MARUTI,1390,1442,1387,1410.8,517200
25-09-2013,MARUTI,1414.9,1423,1376.15,1393.2,326342
26-09-2013,MARUTI,1415,1423,1380.1,1387.55,537625
27-09-2013,MARUTI,1391.9,1407.7,1361.55,1366.95,599199
30-09-2013,MARUTI,1366,1373.65,1340,1358.55,406918
01-10-2013,MARUTI,1364.05,1410,1364,1380.2,931358
03-10-2013,MARUTI,1394.95,1420,1375.2,1412.35,650153
04-10-2013,MARUTI,1410.5,1434.95,1406.05,1428.5,666373
07-10-2013,MARUTI,1425,1432.7,1402.05,1410.2,329756
08-10-2013,MARUTI,1420,1423.85,1400,1406.6,411447
09-10-2013,MARUTI,1407,1407,1386.2,1398.5,481828
10-10-2013,MARUTI,1399,1425.2,1398.25,1421.1,617290
11-10-2013,MARUTI,1436.1,1470,1413.1,1464,762748
14-10-2013,MARUTI,1465.25,1479,1442.4,1446.9,697237
15-10-2013,MARUTI,1452,1473.2,1431,1439.9,413066
17-10-2013,MARUTI,1440.05,1451.8,1418,1427.05,316070
18-10-2013,MARUTI,1432,1472.5,1428.1,1468.75,490221
21-10-2013,MARUTI,1470.35,1542.75,1470.1,1519.95,877353
22-10-2013,MARUTI,1523,1536,1505.3,1514.6,351924
23-10-2013,MARUTI,1516.8,1545,1482.5,1528.85,534863
24-10-2013,MARUTI,1528,1549.75,1499.95,1513.9,580715
25-10-2013,MARUTI,1501.1,1533.1,1490,1508.7,432129
28-10-2013,MARUTI,1510.35,1529,1503,1513.35,919522
29-10-2013,MARUTI,1590.9,1646.5,1565.75,1635.25,4085346
30-10-2013,MARUTI,1641,1659.9,1625,1636.65,951167
31-10-2013,MARUTI,1626.1,1646.7,1617.25,1636.2,760636
01-11-2013,MARUTI,1642,1655.85,1626.25,1636.15,733492
03-11-2013,MARUTI,1636.5,1658,1636.5,1650,111953
05-11-2013,MARUTI,1645,1645,1617.2,1623.25,491093
06-11-2013,MARUTI,1622,1644,1610,1614.55,526949
07-11-2013,MARUTI,1610.3,1644.9,1602.4,1610.8,496581
08-11-2013,MARUTI,1605.1,1610,1557.5,1580.55,740937
11-11-2013,MARUTI,1580,1604,1561.3,1582.55,509621
12-11-2013,MARUTI,1591.5,1622,1582.1,1587.1,720325
13-11-2013,MARUTI,1580,1594,1573,1579.5,446748
14-11-2013,MARUTI,1596.7,1625,1591.45,1612.6,633129
18-11-2013,MARUTI,1627.7,1635.15,1612.05,1629.35,642611
19-11-2013,MARUTI,1630,1691.1,1625.45,1682.55,1253144
20-11-2013,MARUTI,1690,1700,1643.1,1649.85,612988
21-11-2013,MARUTI,1654.9,1667.7,1638.85,1647,591465
22-11-2013,MARUTI,1662,1676.75,1636.25,1640.15,822901
25-11-2013,MARUTI,1653,1689.8,1646.3,1678.9,730897
26-11-2013,MARUTI,1680,1688,1654.55,1663.3,395917
27-11-2013,MARUTI,1668.05,1670,1641,1659.95,571218
28-11-2013,MARUTI,1669,1675,1648.15,1666.65,888680
29-11-2013,MARUTI,1670,1692.65,1667.15,1676.15,502124
02-12-2013,MARUTI,1670,1682.3,1656.6,1661.4,495575
03-12-2013,MARUTI,1660,1686.85,1652.25,1663.25,572128
04-12-2013,MARUTI,1652.3,1669.8,1633.95,1639.75,428767
05-12-2013,MARUTI,1667.15,1708.7,1667.15,1700.15,1947489
06-12-2013,MARUTI,1705.75,1717.65,1694,1701.5,834899
09-12-2013,MARUTI,1738.9,1770,1709.5,1763.75,1184977
10-12-2013,MARUTI,1763,1780.6,1746,1751.8,1048021
11-12-2013,MARUTI,1743.3,1775.9,1735,1753,668007
12-12-2013,MARUTI,1748,1748,1710.4,1714.8,478485
13-12-2013,MARUTI,1710,1719.95,1682.6,1689.6,577334
16-12-2013,MARUTI,1687,1714.9,1676,1701.6,428119
17-12-2013,MARUTI,1710.2,1731.7,1694.95,1701.9,552326
18-12-2013,MARUTI,1703.75,1740.85,1695.4,1729.95,791839
19-12-2013,MARUTI,1741,1798,1725.25,1780.55,1469454
20-12-2013,MARUTI,1795,1830,1774.95,1809.65,1493300
23-12-2013,MARUTI,1809,1819.9,1795.6,1802.4,681383
24-12-2013,MARUTI,1795,1802.55,1775.25,1788.8,409326
26-12-2013,MARUTI,1785,1803.75,1778.45,1793.6,362435
27-12-2013,MARUTI,1790.25,1800.7,1763,1775.05,503568
30-12-2013,MARUTI,1785,1794.85,1768,1777.2,358010
31-12-2013,MARUTI,1780.1,1784.95,1757.55,1763.9,303542
01-01-2014,MARUTI,1770,1776.9,1756.55,1764,214453
02-01-2014,MARUTI,1759,1814.8,1759,1768.4,1565710
03-01-2014,MARUTI,1766,1808.65,1752.25,1798.6,583504
06-01-2014,MARUTI,1805,1819.4,1792.55,1807.7,549379
07-01-2014,MARUTI,1838,1854.25,1820.1,1845.75,1614578
08-01-2014,MARUTI,1850,1860,1827.05,1837.5,1398622
09-01-2014,MARUTI,1858.8,1859,1801.1,1811.8,947521
10-01-2014,MARUTI,1811.1,1814.55,1768,1794.1,670378
13-01-2014,MARUTI,1800,1814.75,1765,1782.75,559984
14-01-2014,MARUTI,1783,1791.8,1759.1,1773.35,530939
15-01-2014,MARUTI,1790,1807,1767.1,1800.1,612338
16-01-2014,MARUTI,1803.1,1810.8,1785,1789.85,429527
17-01-2014,MARUTI,1778.2,1808.8,1766.3,1775.2,310359
20-01-2014,MARUTI,1774,1797.35,1762,1778.2,340046
21-01-2014,MARUTI,1782,1812.7,1782,1801.9,541958
22-01-2014,MARUTI,1805.5,1819,1795,1807.85,424767
23-01-2014,MARUTI,1796.1,1819.9,1788.45,1793.8,493794
24-01-2014,MARUTI,1784.9,1804.9,1769.25,1774.25,377713
27-01-2014,MARUTI,1755,1755,1690,1702.3,923081
28-01-2014,MARUTI,1715,1751.5,1540.4,1566,6599087
29-01-2014,MARUTI,1615.2,1697.8,1615.2,1673.85,6737926
30-01-2014,MARUTI,1668,1674,1625.6,1635.9,1651215
31-01-2014,MARUTI,1655,1655,1620.85,1636.25,729347
03-02-2014,MARUTI,1620,1660,1613.05,1618.5,957497
04-02-2014,MARUTI,1601,1630,1590,1619.65,703285
05-02-2014,MARUTI,1619,1623.1,1602.1,1606.7,627278
06-02-2014,MARUTI,1610.2,1644.95,1593,1639.7,1237835
07-02-2014,MARUTI,1654.95,1670.4,1648.5,1664.95,921283
10-02-2014,MARUTI,1665,1701.6,1665,1688.85,896683
11-02-2014,MARUTI,1690.25,1698,1668.1,1678.15,294694
12-02-2014,MARUTI,1685,1689.8,1643.1,1647.7,442825
13-02-2014,MARUTI,1646,1658.8,1632.5,1641.25,439092
14-02-2014,MARUTI,1642,1653.55,1615.65,1643.4,451950
17-02-2014,MARUTI,1635,1674.9,1635,1665.7,617227
18-02-2014,MARUTI,1675,1733.65,1666.1,1708.45,954637
19-02-2014,MARUTI,1714,1721,1692,1698.1,341015
20-02-2014,MARUTI,1697,1706,1674.2,1683.3,344996
21-02-2014,MARUTI,1686.1,1702.4,1671.55,1675.6,340948
24-02-2014,MARUTI,1675,1695,1645.8,1684.4,326898
25-02-2014,MARUTI,1690.1,1693.9,1672.4,1678,245384
26-02-2014,MARUTI,1668,1684.1,1651,1664.05,584837
28-02-2014,MARUTI,1640,1659.05,1573,1589,1768632
03-03-2014,MARUTI,1582,1616.9,1575,1582.2,1060385
04-03-2014,MARUTI,1577,1603,1550,1597.4,797764
05-03-2014,MARUTI,1614.7,1636.95,1593.55,1625.4,728060
06-03-2014,MARUTI,1629.7,1657,1618,1650.45,422906
07-03-2014,MARUTI,1655,1747,1640.2,1735.05,944177
10-03-2014,MARUTI,1730,1817.25,1716.65,1801.1,1324717
11-03-2014,MARUTI,1804,1811.7,1744.8,1754.15,703249
12-03-2014,MARUTI,1725,1791,1680,1764.05,1443683
13-03-2014,MARUTI,1766,1790.9,1733,1747.35,641720
14-03-2014,MARUTI,1715,1756.35,1710,1738.45,588996
18-03-2014,MARUTI,1900,1909,1852.25,1868.2,1795672
19-03-2014,MARUTI,1873,1889,1850.75,1869.75,621508
20-03-2014,MARUTI,1869,1874.8,1848.05,1856.55,310199
21-03-2014,MARUTI,1856.55,1879.25,1856.55,1868.55,284182
22-03-2014,MARUTI,1871,1878.9,1868.65,1872.5,37419
24-03-2014,MARUTI,1877.65,1903,1873.25,1886.3,329812
25-03-2014,MARUTI,1881,1912,1875.85,1901.7,395158
26-03-2014,MARUTI,1911,1949,1911,1937.1,634815
27-03-2014,MARUTI,1941,1968.4,1920.15,1935.55,825829
28-03-2014,MARUTI,1935.9,1956.55,1920.1,1931.4,326409
31-03-2014,MARUTI,1937.95,1980,1925,1971.75,437613
01-04-2014,MARUTI,1976,1980,1922.1,1930.85,288560
02-04-2014,MARUTI,1935,1948.7,1922.85,1933.2,268932
03-04-2014,MARUTI,1940,1964.4,1927,1939.7,307539
04-04-2014,MARUTI,1940,1950,1917.15,1927.2,195927
07-04-2014,MARUTI,1925,1936,1872,1904.95,319401
09-04-2014,MARUTI,1890,1940,1876,1932.5,698363
10-04-2014,MARUTI,1933,1973.5,1916.1,1959.95,486855
11-04-2014,MARUTI,1941,1948.7,1923.15,1935.7,504763
15-04-2014,MARUTI,1924.3,1948.6,1904,1927.2,228758
16-04-2014,MARUTI,1929.25,1964.8,1926.45,1935.25,371554
17-04-2014,MARUTI,1937.5,1961.5,1915.9,1951.35,337629
21-04-2014,MARUTI,1953.45,2001,1953.45,1988.3,481905
22-04-2014,MARUTI,1998.95,2006.85,1967,1975.6,323792
23-04-2014,MARUTI,1984.9,1994,1969,1982.05,398691
25-04-2014,MARUTI,1990,1994,1917,1956.2,1064921
28-04-2014,MARUTI,1950,1966.8,1936.95,1950.45,258675
29-04-2014,MARUTI,1955,1961,1910.3,1916.5,335612
30-04-2014,MARUTI,1921.1,1940.8,1911,1923,243902
02-05-2014,MARUTI,1895,1908.7,1880.05,1883.4,324650
05-05-2014,MARUTI,1883,1916.4,1866,1897.85,352889
06-05-2014,MARUTI,1899,1916.05,1883,1910.25,239206
07-05-2014,MARUTI,1905.2,1907.2,1878.1,1881.25,246112
08-05-2014,MARUTI,1888,1900,1876.2,1896.6,180796
09-05-2014,MARUTI,1880,1983.75,1880,1974.85,457287
12-05-2014,MARUTI,1975,2064.85,1965.05,2049.9,555623
13-05-2014,MARUTI,2080,2120,2042.55,2090.35,528807
14-05-2014,MARUTI,2092,2120,2059.5,2085.2,329237
15-05-2014,MARUTI,2082,2127,2078,2117.85,441637
16-05-2014,MARUTI,2200,2318.5,2140.1,2152.15,808438
19-05-2014,MARUTI,2190,2250,2190,2214.65,490566
20-05-2014,MARUTI,2222,2236.8,2182.55,2194,225127
21-05-2014,MARUTI,2201,2209.95,2166,2169.2,186665
22-05-2014,MARUTI,2204.95,2287,2204.95,2264.8,679922
23-05-2014,MARUTI,2278.7,2403,2265.35,2385.85,397790
26-05-2014,MARUTI,2407.5,2505,2314.05,2341.3,778712
27-05-2014,MARUTI,2345.95,2368,2289,2302.05,241821
28-05-2014,MARUTI,2290,2360.3,2285.25,2309.95,352579
29-05-2014,MARUTI,2303.1,2337.7,2255.05,2305.85,352983
30-05-2014,MARUTI,2314.15,2339.95,2254,2271.8,189180
02-06-2014,MARUTI,2270,2340.35,2270,2324.3,246577
03-06-2014,MARUTI,2344.7,2356.8,2310,2336.85,372134
04-06-2014,MARUTI,2339.3,2393.05,2338,2372.05,296026
05-06-2014,MARUTI,2410,2427,2367.15,2381.2,553410
06-06-2014,MARUTI,2402,2412.9,2380,2392.05,252012
09-06-2014,MARUTI,2415,2449,2387.05,2435.15,315081
10-06-2014,MARUTI,2475,2484,2411,2464.3,559445
11-06-2014,MARUTI,2470,2482.5,2433,2448.55,395488
12-06-2014,MARUTI,2420,2488.35,2406.75,2480.85,446513
13-06-2014,MARUTI,2485,2496,2393.55,2403.35,328108
16-06-2014,MARUTI,2399,2409,2360.5,2381.15,225806
17-06-2014,MARUTI,2388,2422.5,2381,2414.45,190284
18-06-2014,MARUTI,2415,2449,2400,2435,501190
19-06-2014,MARUTI,2441,2449,2371,2380.05,305893
20-06-2014,MARUTI,2363.25,2397.35,2362,2366.4,135952
23-06-2014,MARUTI,2392,2394.95,2351.05,2380.3,158501
24-06-2014,MARUTI,2390,2422,2389.2,2414.6,217974
25-06-2014,MARUTI,2414.95,2528,2391.1,2471,430866
26-06-2014,MARUTI,2485,2503.95,2437.5,2486.9,539042
27-06-2014,MARUTI,2480.05,2480.05,2440,2454.7,151990
30-06-2014,MARUTI,2454.95,2469.5,2428.2,2439.35,240672
01-07-2014,MARUTI,2453.8,2605.4,2446.6,2583.8,1505073
02-07-2014,MARUTI,2593.8,2665,2568.25,2641.95,775548
03-07-2014,MARUTI,2650,2662,2615,2629.9,395691
04-07-2014,MARUTI,2627,2654.3,2616.65,2642.5,346996
07-07-2014,MARUTI,2649,2660,2618.6,2638.85,252391
08-07-2014,MARUTI,2660,2661.15,2578,2589.65,325370
09-07-2014,MARUTI,2607,2607,2492.2,2516.45,406355
10-07-2014,MARUTI,2517,2630,2490,2531.7,349298
11-07-2014,MARUTI,2525,2560.95,2472,2504.65,273178
14-07-2014,MARUTI,2482,2525.55,2482,2509.65,142260
15-07-2014,MARUTI,2526,2549.35,2507,2518.45,171337
16-07-2014,MARUTI,2524.95,2584.8,2502,2572.15,255637
17-07-2014,MARUTI,2575,2579.75,2527.25,2560.35,214428
18-07-2014,MARUTI,2550,2553.2,2505,2524.6,260815
21-07-2014,MARUTI,2524.6,2573,2524.6,2541.35,238243
22-07-2014,MARUTI,2545.8,2561,2493.65,2513.4,236100
23-07-2014,MARUTI,2525.15,2529.45,2479,2490.05,253475
24-07-2014,MARUTI,2500,2511,2485,2498.7,288868
25-07-2014,MARUTI,2497,2537,2496.9,2509.3,230984
28-07-2014,MARUTI,2510,2525,2492.6,2505.5,182179
30-07-2014,MARUTI,2509.95,2560,2485,2552.45,189655
31-07-2014,MARUTI,2564.75,2590,2511.4,2524.05,958095
01-08-2014,MARUTI,2510,2626.55,2509,2586,943610
04-08-2014,MARUTI,2590,2660,2571.4,2645.7,480503
05-08-2014,MARUTI,2653.7,2675,2628.6,2665.85,412319
06-08-2014,MARUTI,2654,2670,2630.35,2637,238191
07-08-2014,MARUTI,2629.5,2667,2629.5,2649.4,286075
08-08-2014,MARUTI,2629,2635,2593.5,2622.6,266242
11-08-2014,MARUTI,2639,2672,2635.05,2664.55,226565
12-08-2014,MARUTI,2672,2684.95,2647.2,2664.25,223239
13-08-2014,MARUTI,2653.3,2674.95,2643,2650.95,186796
14-08-2014,MARUTI,2645,2693,2645,2666.55,311544
18-08-2014,MARUTI,2651.15,2722.5,2651.15,2703.55,359547
19-08-2014,MARUTI,2715,2760,2712.2,2749.3,404906
20-08-2014,MARUTI,2749,2755,2724.95,2737.85,212477
21-08-2014,MARUTI,2743.95,2771,2738.1,2750.55,206504
22-08-2014,MARUTI,2756,2767.9,2729,2754.85,192631
25-08-2014,MARUTI,2781,2824.95,2779.2,2805.85,390940
26-08-2014,MARUTI,2785,2799.9,2755,2772.4,295099
27-08-2014,MARUTI,2785,2798.65,2760.75,2769.25,308090
28-08-2014,MARUTI,2775,2803.7,2761.7,2784.5,444326
01-09-2014,MARUTI,2804,2930,2792,2912.8,640846
02-09-2014,MARUTI,2929,2966,2907.8,2915.05,431825
03-09-2014,MARUTI,2940,2942,2897,2908.55,423897
04-09-2014,MARUTI,2910,2923.55,2883.1,2897.75,254066
05-09-2014,MARUTI,2872,2901.95,2859.9,2880.75,262632
08-09-2014,MARUTI,2875,2924.4,2856,2915.65,393871
09-09-2014,MARUTI,2930,2932,2903,2910,194446
10-09-2014,MARUTI,2891.05,2919.95,2885,2906.95,185112
11-09-2014,MARUTI,2905,2924,2876.25,2917.1,280993
12-09-2014,MARUTI,2921,2979,2921,2971.8,453657
15-09-2014,MARUTI,2970.9,2974.4,2930,2962.6,287604
16-09-2014,MARUTI,2955,2980.3,2931,2950.35,360771
17-09-2014,MARUTI,2950,2985,2916.25,2967.2,313982
18-09-2014,MARUTI,2978,3060,2960,3042.7,369872
19-09-2014,MARUTI,3045.2,3094,3030,3082.4,276972
22-09-2014,MARUTI,3074.3,3085,3041.5,3066.2,228956
23-09-2014,MARUTI,3079,3112,3054.1,3061.8,331237
24-09-2014,MARUTI,3075,3090,3031,3071.8,211358
25-09-2014,MARUTI,3075,3100,3043,3057.25,318285
26-09-2014,MARUTI,3040.3,3087,2961.9,3038,290099
29-09-2014,MARUTI,3036,3037,3001.85,3008.15,217945
30-09-2014,MARUTI,3018,3078,3013.8,3062.85,293390
01-10-2014,MARUTI,3048,3081.9,2961.15,2970.95,513843
07-10-2014,MARUTI,2971,2994,2934,2938.65,295318
08-10-2014,MARUTI,2939,2968,2924.05,2951.1,283872
09-10-2014,MARUTI,2961,3013.55,2961,3006.2,292837
10-10-2014,MARUTI,2990.1,2995,2942,2966.2,249861
13-10-2014,MARUTI,2941,2980,2925.05,2972.85,158747
14-10-2014,MARUTI,2980.1,2992.7,2957.1,2962.1,176342
16-10-2014,MARUTI,2956.1,2980,2912,2936.85,168761
17-10-2014,MARUTI,2940,2960.7,2902,2941.1,283917
20-10-2014,MARUTI,2978,3014.8,2978,3003.7,196994
21-10-2014,MARUTI,3015,3084.75,3010,3075.7,220013
22-10-2014,MARUTI,3092,3189,3085.4,3177.2,398874
23-10-2014,MARUTI,3185,3193.5,3155,3165.5,52382
27-10-2014,MARUTI,3171,3190,3105.5,3169.7,160160
28-10-2014,MARUTI,3169.7,3169.7,3130.05,3151.35,220379
29-10-2014,MARUTI,3166,3219,3145.4,3205.4,228343
30-10-2014,MARUTI,3221.85,3299,3171,3240.25,1274329
31-10-2014,MARUTI,3265,3350,3246.25,3337.25,902391
03-11-2014,MARUTI,3330,3334,3276,3286.85,452092
05-11-2014,MARUTI,3295,3327.85,3280,3288.95,267172
07-11-2014,MARUTI,3286,3318.7,3249.15,3288.35,302843
10-11-2014,MARUTI,3285,3315,3268.05,3307.8,207284
11-11-2014,MARUTI,3298,3334.9,3291.15,3329,213365
12-11-2014,MARUTI,3329,3371.3,3310,3359.75,261098
13-11-2014,MARUTI,3370,3396,3321.7,3328.55,235947
14-11-2014,MARUTI,3329.1,3344,3320.3,3329.55,115687
17-11-2014,MARUTI,3321.95,3370,3313.1,3341.2,186565
18-11-2014,MARUTI,3341,3376.75,3324.55,3364.6,276896
19-11-2014,MARUTI,3378,3395,3323.6,3343.4,213795
20-11-2014,MARUTI,3343,3364.8,3312,3335.5,164288
21-11-2014,MARUTI,3333.05,3364,3305.55,3355.05,261401
24-11-2014,MARUTI,3350.35,3363.1,3334,3353.1,156584
25-11-2014,MARUTI,3358,3388,3281.65,3288.85,343894
26-11-2014,MARUTI,3280,3306.9,3248.7,3284,223306
27-11-2014,MARUTI,3286.7,3305.4,3257.2,3263.45,244311
28-11-2014,MARUTI,3279,3359.7,3276,3346.2,275680
01-12-2014,MARUTI,3341,3432,3335,3389.15,510490
02-12-2014,MARUTI,3395,3395,3352.05,3356.85,165773
03-12-2014,MARUTI,3365.85,3414.7,3365.85,3391.5,286735
04-12-2014,MARUTI,3392,3415,3384.2,3406.85,199285
05-12-2014,MARUTI,3411,3417,3390,3410.1,140056
08-12-2014,MARUTI,3430,3440,3366.1,3379.85,203336
09-12-2014,MARUTI,3390,3390,3319.8,3336.55,221590
10-12-2014,MARUTI,3323.05,3345,3303.2,3323.4,236136
11-12-2014,MARUTI,3325,3352,3286.75,3341.1,156314
12-12-2014,MARUTI,3352,3394.4,3342.3,3379.3,241538
15-12-2014,MARUTI,3374,3379.9,3346.3,3368.75,135240
16-12-2014,MARUTI,3345,3383.7,3301.5,3309.85,217196
17-12-2014,MARUTI,3290,3315,3250.75,3261.95,267012
18-12-2014,MARUTI,3300,3399.25,3270.05,3385.3,283235
19-12-2014,MARUTI,3401,3462,3350.25,3359.4,473560
22-12-2014,MARUTI,3381.95,3412.5,3358.1,3393.5,194933
23-12-2014,MARUTI,3395,3424,3385.1,3398.7,202035
24-12-2014,MARUTI,3400,3420,3332.8,3365.5,403056
26-12-2014,MARUTI,3367,3388.7,3326,3333.1,210882
29-12-2014,MARUTI,3335.05,3380,3335.05,3347.2,211257
30-12-2014,MARUTI,3350,3368.65,3339.45,3347.25,109577
31-12-2014,MARUTI,3305,3341.9,3299.75,3329.8,281626
01-01-2015,MARUTI,3320.25,3360,3320.25,3340.75,299232
02-01-2015,MARUTI,3360,3383,3350.5,3359.6,233924
05-01-2015,MARUTI,3382,3469.35,3376.05,3447.8,536747
06-01-2015,MARUTI,3439,3439,3382.5,3395.25,422743
07-01-2015,MARUTI,3400,3458.95,3382.05,3437.75,369241
08-01-2015,MARUTI,3465,3509.55,3444,3475.5,422022
09-01-2015,MARUTI,3500,3507.7,3429.95,3468.2,194054
12-01-2015,MARUTI,3470,3483.65,3445.15,3462.9,152803
13-01-2015,MARUTI,3483.8,3515,3462.1,3468.25,237771
14-01-2015,MARUTI,3471.85,3531,3461.3,3516,429069
15-01-2015,MARUTI,3550.35,3638.65,3540,3625.8,670686
16-01-2015,MARUTI,3615.25,3625,3592.05,3616.6,379075
19-01-2015,MARUTI,3627.7,3642.5,3615.2,3626.25,192537
20-01-2015,MARUTI,3618,3636,3584.5,3605.55,333315
21-01-2015,MARUTI,3623,3690,3592,3634.7,402419
22-01-2015,MARUTI,3648,3648,3592.1,3597.25,318883
23-01-2015,MARUTI,3634,3639.75,3575,3606.7,337571
27-01-2015,MARUTI,3644.95,3704.7,3585.15,3687.9,1278436
28-01-2015,MARUTI,3692,3758.5,3692,3725.8,672705
29-01-2015,MARUTI,3745,3745,3677,3688.8,603103
30-01-2015,MARUTI,3700,3741,3626.55,3647.35,284786
02-02-2015,MARUTI,3647.35,3725,3620,3669.45,319679
03-02-2015,MARUTI,3708,3708,3600,3607.85,220676
04-02-2015,MARUTI,3620,3634,3550.5,3557.55,203545
05-02-2015,MARUTI,3579,3597,3508,3522.7,379633
06-02-2015,MARUTI,3529.75,3533.5,3490,3502.6,198214
09-02-2015,MARUTI,3490,3497.2,3400,3411.3,286868
10-02-2015,MARUTI,3393,3478,3360,3393.85,547537
11-02-2015,MARUTI,3406,3470.8,3406,3454.75,341769
12-02-2015,MARUTI,3468,3559.75,3468,3551.9,436882
