Date,Symbol,Open,High,Low,Close,Volume
2/1/2015,BHARTIART,363.8,367,362,365.05,2519814
5/1/2015,BHARTIART,366.25,366.25,355.6,356.95,1446759
6/1/2015,BHARTIART,356.1,356.1,348.4,354.15,3530178
7/1/2015,BHARTIART,351.95,358,350.5,355,4415546
8/1/2015,BHARTIART,356.55,362.95,353.15,361.15,6395881
9/1/2015,BHARTIART,362.5,364.9,353.95,355.8,3453422
12/1/2015,BHARTIART,355.7,355.7,347.1,348.95,2052141
13-01-2015,BHARTIART,349.9,352.3,344.3,346.3,1445773
14-01-2015,BHARTIART,346.95,348.2,344.65,345.8,3077986
15-01-2015,BHARTIART,346.1,352.6,343.3,349.35,4475688
16-01-2015,BHARTIART,347,352,339.1,342.85,8813544
19-01-2015,BHARTIART,343.9,352.3,341.9,350.45,3050874
20-01-2015,BHARTIART,350.45,357,348.05,354.9,2605572
21-01-2015,BHARTIART,355,370,354.5,369,4553897
22-01-2015,BHARTIART,373.35,373.95,361.15,370,2255707
23-01-2015,BHARTIART,372.95,387.75,372,384.1,5650375
27-01-2015,BHARTIART,382.7,395,381.6,394.2,4748323
28-01-2015,BHARTIART,393.7,395.7,371.6,373.6,4047153
29-01-2015,BHARTIART,374.8,380.5,363.05,375.8,6797437
30-01-2015,BHARTIART,380.8,380.8,366.15,373.7,4875027
2/2/2015,BHARTIART,370,373.35,356.5,359.3,3746754
3/2/2015,BHARTIART,360.15,374,360.1,371.55,3823467
4/2/2015,BHARTIART,375,377.3,365,368.95,4988487
5/2/2015,BHARTIART,370,371.9,360.05,364.7,7443731
6/2/2015,BHARTIART,364.9,370,359,368.25,2991270
9/2/2015,BHARTIART,365,365.7,353.25,356.1,2731044
10/2/2015,BHARTIART,355.3,361.8,353,356.15,6171167
11/2/2015,BHARTIART,356.95,360.65,348,356.1,3144877
12/2/2015,BHARTIART,359,359.85,349.3,352.7,3931238
13-02-2015,BHARTIART,353.8,356.5,349.3,355,3044239
16-02-2015,BHARTIART,353,365.45,352,361.35,2123212
18-02-2015,BHARTIART,363.05,363.55,350.5,352,3072179
19-02-2015,BHARTIART,354.95,358.4,350.2,356.7,2755381
20-02-2015,BHARTIART,355,358.8,348.25,349.35,3670043
23-02-2015,BHARTIART,348,350.9,345.2,347.3,2172758
24-02-2015,BHARTIART,346.1,349.85,340.1,342.05,6661135
25-02-2015,BHARTIART,346.9,350.5,344.65,348.6,2598042
26-02-2015,BHARTIART,350,352.6,346.25,349.35,4120409
27-02-2015,BHARTIART,349,358.1,347.35,355.2,3344667
28-02-2015,BHARTIART,356.35,360.85,352.1,356.25,1530831
2/3/2015,BHARTIART,356.3,363,345.5,349.05,4163665
3/3/2015,BHARTIART,350,350.6,343.7,349.25,2067018
4/3/2015,BHARTIART,352,358.4,349.3,351.25,3329753
5/3/2015,BHARTIART,351.4,351.9,344.05,347.9,3496176
9/3/2015,BHARTIART,346.75,346.75,339.1,343.45,3446284
10/3/2015,BHARTIART,342.05,382.3,340.75,367.95,11622814
11/3/2015,BHARTIART,370,394,362.25,389.55,12904845
12/3/2015,BHARTIART,389.45,399.9,387.05,397.8,16593635
13-03-2015,BHARTIART,398.95,402.7,389.4,400.25,11404462
16-03-2015,BHARTIART,399.9,399.9,386.2,388.4,14064935
17-03-2015,BHARTIART,392.2,392.4,379,386.55,11859215
18-03-2015,BHARTIART,385.9,390.3,381.5,382.25,4305526
19-03-2015,BHARTIART,383,384.95,379.75,381.95,4178353
20-03-2015,BHARTIART,381,387.8,377.6,380.25,6540065
23-03-2015,BHARTIART,384,389.9,378,383.25,3196617
24-03-2015,BHARTIART,381.8,396.5,381.6,393.85,7301973
25-03-2015,BHARTIART,387,397.45,386.95,395,10251492
26-03-2015,BHARTIART,390,403.5,390,399.65,11406895
27-03-2015,BHARTIART,401,404.5,371.1,376.5,8433322
30-03-2015,BHARTIART,380,392.9,377.6,389.4,4656455
31-03-2015,BHARTIART,389.05,395.7,385,393.3,6047311
1/4/2015,BHARTIART,393.3,404.85,393.05,402.3,5494883
6/4/2015,BHARTIART,402.3,409.1,398.45,400.8,4348717
7/4/2015,BHARTIART,402,410,396.2,404.75,4228563
8/4/2015,BHARTIART,407,422.85,407,419.15,5761565
9/4/2015,BHARTIART,419.2,420.5,405.25,407.2,4665113
10/4/2015,BHARTIART,407,413.9,401.5,411.95,4599422
13-04-2015,BHARTIART,409.1,427,408,425.7,3882509
15-04-2015,BHARTIART,425,425,409.15,415.15,3500240
16-04-2015,BHARTIART,416.15,422.95,414.45,418,3091097
17-04-2015,BHARTIART,419.95,424.7,403.9,405.95,5556587
20-04-2015,BHARTIART,403.8,407.6,398.75,402.3,3282831
21-04-2015,BHARTIART,397.65,409.95,394,398.3,3889611
22-04-2015,BHARTIART,397,401.3,391.2,399.4,4199482
23-04-2015,BHARTIART,401.8,402.9,397,399.85,5744973
24-04-2015,BHARTIART,400,403.2,394.95,399.15,7402536
27-04-2015,BHARTIART,398.95,403.7,384.15,391,15164337
28-04-2015,BHARTIART,389,409.5,383.4,400.75,5188517
29-04-2015,BHARTIART,394,402.5,383.9,387.35,11248419
30-04-2015,BHARTIART,387.45,388,371.8,381.1,8223433
4/5/2015,BHARTIART,373.6,394.1,373.6,392.9,4528827
5/5/2015,BHARTIART,392,392,382.5,387.05,2442992
6/5/2015,BHARTIART,393.3,405,386,390.2,13587701
7/5/2015,BHARTIART,389.9,400.5,385.35,393.65,7914843
8/5/2015,BHARTIART,397,400,394.1,397.95,5742562
11/5/2015,BHARTIART,397,402.75,394.7,396.2,4325644
12/5/2015,BHARTIART,396.5,399.35,388.95,391.55,6246245
13-05-2015,BHARTIART,396,400,380.7,382.55,5804576
14-05-2015,BHARTIART,382,392.2,380.9,386,4943211
15-05-2015,BHARTIART,388,395,387,392,3895796
18-05-2015,BHARTIART,394,399.8,392,397.45,4385982
19-05-2015,BHARTIART,398.9,405,395.1,398,5446018
20-05-2015,BHARTIART,397.25,403.85,396.85,400.55,5088247
21-05-2015,BHARTIART,401,402.7,393.5,396.45,2549715
22-05-2015,BHARTIART,395.5,398.7,390.65,394.9,3235169
25-05-2015,BHARTIART,394.9,409,392.3,399.9,5388695
26-05-2015,BHARTIART,402,406.95,398.2,400.55,6289299
27-05-2015,BHARTIART,400.15,413.1,400.15,408.75,5060958
28-05-2015,BHARTIART,412,412.75,399.95,403,7227151
29-05-2015,BHARTIART,402.75,435,402.3,425.6,67772622
1/6/2015,BHARTIART,415.95,420.95,410.2,416.6,4260493
2/6/2015,BHARTIART,420.35,424.5,412.75,418.1,4289191
3/6/2015,BHARTIART,418.15,423,409.2,420.7,3654504
4/6/2015,BHARTIART,420.5,424.4,414,416.4,3272393
5/6/2015,BHARTIART,417,422.35,413.8,415.6,4981553
8/6/2015,BHARTIART,417.35,417.9,408.05,410.55,2846903
9/6/2015,BHARTIART,412,412,402.85,407.95,2715768
10/6/2015,BHARTIART,409.8,418.55,408.1,415.05,3421211
11/6/2015,BHARTIART,417.1,417.7,409.1,410.55,3095236
12/6/2015,BHARTIART,411.1,421.35,407.55,414.8,2279478
15-06-2015,BHARTIART,417.8,418.4,411.6,413.65,2347669
16-06-2015,BHARTIART,413.05,415.3,409.15,414.3,3862175
17-06-2015,BHARTIART,415.6,424.5,414.75,422.3,4384363
18-06-2015,BHARTIART,418.1,433.45,413.9,426.45,6193856
19-06-2015,BHARTIART,426.5,437.3,426.5,434,3377381
22-06-2015,BHARTIART,434.9,436,423.5,424.5,3727397
23-06-2015,BHARTIART,428.95,434.2,428.3,430.3,5237774
24-06-2015,BHARTIART,429,431.4,423.35,424.95,2581489
25-06-2015,BHARTIART,425.5,429.5,422.5,426.7,3941835
26-06-2015,BHARTIART,426.4,428.45,417.25,417.95,2364501
29-06-2015,BHARTIART,413.05,416,406,413.9,2879169
30-06-2015,BHARTIART,417.55,422,414,420.05,4699479
1/7/2015,BHARTIART,423.7,428.45,420.3,424.45,2831825
2/7/2015,BHARTIART,428,438.15,425.5,433.15,4484423
3/7/2015,BHARTIART,433.95,437.8,432.5,435.1,3583173
6/7/2015,BHARTIART,430.5,438.2,429.75,433.1,2008978
7/7/2015,BHARTIART,433,436.1,430.65,431.85,1181630
8/7/2015,BHARTIART,428.9,433,423.2,430.3,2783268
9/7/2015,BHARTIART,432.35,442.9,430.3,433.9,5622296
10/7/2015,BHARTIART,436,436,417.65,419.3,5160538
13-07-2015,BHARTIART,422,426.9,419.55,423.7,2497585
14-07-2015,BHARTIART,423.7,425.5,421,422.3,1381107
15-07-2015,BHARTIART,422,426.8,420.55,422.95,2151544
16-07-2015,BHARTIART,425.4,426.4,419.4,424.65,2115917
17-07-2015,BHARTIART,425,430,422.15,425.85,3097095
20-07-2015,BHARTIART,425.1,432.5,425.1,429.45,2043087
21-07-2015,BHARTIART,440,452.45,433.9,445.25,6000291
22-07-2015,BHARTIART,442.5,448.75,437.85,439.4,2816791
23-07-2015,BHARTIART,441,441.15,430.8,432.9,2361270
24-07-2015,BHARTIART,433.45,438.9,430.15,433.9,1943504
27-07-2015,BHARTIART,432,433.8,416.5,417.95,2312492
28-07-2015,BHARTIART,419,425,409.1,410,3186387
29-07-2015,BHARTIART,411,419.95,404.1,417.65,3456157
30-07-2015,BHARTIART,417.65,425.95,412.6,416.95,3286614
31-07-2015,BHARTIART,418.75,426.15,414,418.8,2904605
3/8/2015,BHARTIART,420,423,417.45,418.9,1394032
4/8/2015,BHARTIART,422.8,426,409.2,413.25,4611673
5/8/2015,BHARTIART,426,427.7,415.75,417.55,5522516
6/8/2015,BHARTIART,419.95,422,414,415,3624150
7/8/2015,BHARTIART,416,417,410.1,411.6,3736249
10/8/2015,BHARTIART,412.7,415.45,408.5,410.2,2683088
11/8/2015,BHARTIART,411,412,402.75,404.85,2893339
12/8/2015,BHARTIART,404,405.7,391.3,398.7,3745404
13-08-2015,BHARTIART,405,414.75,377.15,384.8,7094136
14-08-2015,BHARTIART,390,396.8,383.3,395.1,3255737
17-08-2015,BHARTIART,396,398.65,386.25,390.2,1480738
18-08-2015,BHARTIART,394.1,395.7,384.25,385.55,1763071
19-08-2015,BHARTIART,386,386.4,372.9,382.55,3975219
20-08-2015,BHARTIART,390,392,373.4,380,3997053
21-08-2015,BHARTIART,373.9,373.9,358.5,369.55,5941186
24-08-2015,BHARTIART,357.25,366.65,337.95,348.3,6690120
25-08-2015,BHARTIART,350.55,367.5,332.5,348.35,7956259
26-08-2015,BHARTIART,350,350.9,336.5,339.2,6868118
27-08-2015,BHARTIART,347.5,351.1,342.4,347.3,7701455
28-08-2015,BHARTIART,356.9,364.85,351.5,362.5,6139699
31-08-2015,BHARTIART,365,366,350,354.3,7544391
1/9/2015,BHARTIART,351,354.6,343.15,345.4,4019136
2/9/2015,BHARTIART,348,349.8,339.75,343.25,6335896
3/9/2015,BHARTIART,343.25,347.95,343.25,346.75,3312806
4/9/2015,BHARTIART,345,352.65,342.25,350,4781577
7/9/2015,BHARTIART,349.9,349.9,343.1,347.1,2612148
8/9/2015,BHARTIART,349,349.45,339.2,347.75,2784226
9/9/2015,BHARTIART,350,365.7,348,354.5,5744863
10/9/2015,BHARTIART,352.5,352.5,346,350.45,3025672
11/9/2015,BHARTIART,351.8,353.95,346.3,348.7,3023220
14-09-2015,BHARTIART,349.9,355,346.15,354.15,2533452
15-09-2015,BHARTIART,354,354,349,351,2128175
16-09-2015,BHARTIART,351.5,362.1,351.5,359.5,2680583
18-09-2015,BHARTIART,360.05,362.95,353.2,356.9,6113546
21-09-2015,BHARTIART,354,359,351.4,352.3,2516964
22-09-2015,BHARTIART,355,355,340.3,343.8,4108336
23-09-2015,BHARTIART,340,343,336.25,337.9,3684193
24-09-2015,BHARTIART,337.9,338.6,332.05,332.95,8983265
28-09-2015,BHARTIART,332.1,335.4,323.4,327.6,4772473
29-09-2015,BHARTIART,325,326.8,315.6,322.65,6422659
30-09-2015,BHARTIART,330,338.75,325,337.85,6535770
1/10/2015,BHARTIART,339.4,340.45,335.6,339.45,4590821
5/10/2015,BHARTIART,341.9,347.45,339.25,346.25,5380357
6/10/2015,BHARTIART,349,350.6,345.6,348.85,4155550
7/10/2015,BHARTIART,348.85,348.95,340.35,342.65,3276629
8/10/2015,BHARTIART,343.5,345.7,336.95,341.55,4299231
9/10/2015,BHARTIART,344,348.9,343.25,347.6,5000251
12/10/2015,BHARTIART,348,352.1,347.6,349.5,2200378
13-10-2015,BHARTIART,351.1,351.7,342.85,345.45,2334312
14-10-2015,BHARTIART,347.45,350.15,341.9,346.3,3121999
15-10-2015,BHARTIART,348,353.4,344,351.25,4969702
16-10-2015,BHARTIART,347.2,352.45,341,349.65,4144144
19-10-2015,BHARTIART,353,365.65,346,363.7,3906153
20-10-2015,BHARTIART,362.85,367,359.5,361.85,2332512
21-10-2015,BHARTIART,364.05,373.8,363.9,371.5,3996821
23-10-2015,BHARTIART,374,374.7,356.5,359.1,4012696
26-10-2015,BHARTIART,365,365.25,346.85,352.2,6627337
27-10-2015,BHARTIART,351.45,354.7,348.1,352.65,2573223
28-10-2015,BHARTIART,352.3,359.75,351,358.3,3430973
29-10-2015,BHARTIART,356.5,358.95,349,355.4,4110592
30-10-2015,BHARTIART,353,360.9,344.55,349.05,3594643
2/11/2015,BHARTIART,347.5,351.7,343.65,350.15,2574952
3/11/2015,BHARTIART,351.05,353.8,345.9,347.65,1505969
4/11/2015,BHARTIART,349,350.3,343.2,346.4,2174205
5/11/2015,BHARTIART,343.35,346,334.1,336.55,3125170
6/11/2015,BHARTIART,333,342.15,317.1,339.2,3040002
9/11/2015,BHARTIART,334.05,338.6,320.75,335.25,3272247
10/11/2015,BHARTIART,332.65,335.7,327.55,331.65,2182752
11/11/2015,BHARTIART,334,336,330,331.9,139226
13-11-2015,BHARTIART,325.05,336,325.05,333.9,2505836
16-11-2015,BHARTIART,335.7,339.3,330.5,335.75,2431305
17-11-2015,BHARTIART,336.5,337.65,331,334.5,1958494
18-11-2015,BHARTIART,336,342.15,332.45,333.95,2241421
19-11-2015,BHARTIART,335.15,341,332.2,339.55,1787205
20-11-2015,BHARTIART,338.55,344.35,334,341.35,2087013
23-11-2015,BHARTIART,341.6,346.2,336.95,339,1934436
24-11-2015,BHARTIART,339.5,345.7,335.15,341.55,2597651
26-11-2015,BHARTIART,342,345.65,340.05,342.15,7324230
27-11-2015,BHARTIART,343.9,344.75,339.35,342.2,1315880
30-11-2015,BHARTIART,343,344,333.2,334.35,6408570
1/12/2015,BHARTIART,335.95,335.95,321.45,322.75,8163924
2/12/2015,BHARTIART,325.3,325.55,316.45,322.9,6132838
3/12/2015,BHARTIART,322,326.5,318.5,319.55,3973225
4/12/2015,BHARTIART,318,322.5,317.15,321.3,2651126
7/12/2015,BHARTIART,321.3,324,318.65,320.1,2420069
8/12/2015,BHARTIART,320,320.45,315.1,317.85,4137318
9/12/2015,BHARTIART,317.25,317.5,308.1,310.85,4676095
10/12/2015,BHARTIART,313.9,314.45,308.5,312.65,2109887
11/12/2015,BHARTIART,315,315,307.5,309.55,2123322
14-12-2015,BHARTIART,307,311,304.15,306.15,3448481
15-12-2015,BHARTIART,306.15,310,304.6,309.2,2364423
16-12-2015,BHARTIART,311,321.95,309.55,320.35,4134516
17-12-2015,BHARTIART,321,324.3,320.05,322.4,3605149
18-12-2015,BHARTIART,322.3,323.4,318,319.05,4095659
21-12-2015,BHARTIART,319.45,323.25,317,320.9,2978983
22-12-2015,BHARTIART,321,327.3,320.2,323.2,3339358
23-12-2015,BHARTIART,326,332.85,324.2,332.35,3587112
24-12-2015,BHARTIART,332.25,339.75,328.65,338.45,2576348
28-12-2015,BHARTIART,337.25,338,330,331.75,3007130
29-12-2015,BHARTIART,332.9,336.25,330.5,335.25,2513363
30-12-2015,BHARTIART,339,339.35,332.05,333.1,1555673
31-12-2015,BHARTIART,334,341.75,332.45,340.4,2952266
1/1/2016,BHARTIART,339.95,344,337.65,340.5,1250268
4/1/2016,BHARTIART,338,338.95,321,326.8,3152751
5/1/2016,BHARTIART,327,328.75,321,323.45,2118958
6/1/2016,BHARTIART,325.9,332.5,319.65,322.2,2414140
7/1/2016,BHARTIART,320.9,325.8,316.6,322.35,2825774
8/1/2016,BHARTIART,324.3,324.95,318.5,323.85,1801868
11/1/2016,BHARTIART,321,324,314.7,321.15,2519730
12/1/2016,BHARTIART,322,325.45,313.6,315.4,2940261
13-01-2016,BHARTIART,321,322.55,302.05,308.6,4546017
14-01-2016,BHARTIART,306.9,312,300.5,308.75,3274522
15-01-2016,BHARTIART,311.7,311.7,303.1,306.1,3219918
18-01-2016,BHARTIART,307.8,308.7,293.85,300.25,4122977
19-01-2016,BHARTIART,301.8,312.4,298.4,310.3,3341662
20-01-2016,BHARTIART,308.5,313.85,302.8,309.6,5073820
21-01-2016,BHARTIART,313,313.4,303.65,309.3,3084225
22-01-2016,BHARTIART,311.1,311.2,291.55,298.7,5321085
25-01-2016,BHARTIART,299.85,300.95,292.55,297.5,3136094
27-01-2016,BHARTIART,297.5,299.5,291.8,297.8,5087567
28-01-2016,BHARTIART,294.3,295.85,288.35,291.4,6381357
29-01-2016,BHARTIART,289.4,297.3,282.3,289.9,6645497
1/2/2016,BHARTIART,292.2,298,291.2,296.6,3988413
2/2/2016,BHARTIART,296.6,304,295.7,302.2,4333890
3/2/2016,BHARTIART,300.7,301.8,296.15,299.8,4716217
4/2/2016,BHARTIART,303.8,305.8,301.6,304.25,3074313
5/2/2016,BHARTIART,302.1,308.5,302.05,307.2,2385945
8/2/2016,BHARTIART,308.35,313.5,305.6,311,2481260
9/2/2016,BHARTIART,309,313.95,307,312.25,2835306
10/2/2016,BHARTIART,311,314.95,308.5,311.3,9174821
11/2/2016,BHARTIART,305,315.5,304.45,308.7,5876839
12/2/2016,BHARTIART,312.5,330,307.5,324.55,3649561
15-02-2016,BHARTIART,328.55,329.9,316.45,318.9,5061087
16-02-2016,BHARTIART,322.35,324.9,313.75,315.3,2623523
17-02-2016,BHARTIART,313.5,321.6,308.6,319.55,3582126
18-02-2016,BHARTIART,323,323.1,316.05,321.2,2315365
19-02-2016,BHARTIART,320.5,327.95,316.75,326.05,5373117
22-02-2016,BHARTIART,324.5,334.9,322,329.1,3113993
23-02-2016,BHARTIART,333,333,318.1,321.3,4900675
24-02-2016,BHARTIART,318.15,325.55,317.65,323.95,2274192
25-02-2016,BHARTIART,324.95,325.45,318,322.55,8613286
26-02-2016,BHARTIART,324.85,324.85,317,317.95,6367019
29-02-2016,BHARTIART,317,322.35,313.05,315.5,3594778
1/3/2016,BHARTIART,315.55,322.3,310.25,320.7,4353551
2/3/2016,BHARTIART,322,327.75,321,326.35,2964861
3/3/2016,BHARTIART,328.4,334.95,324,333.4,2942607
4/3/2016,BHARTIART,332,336.65,327.1,329.25,1953836
8/3/2016,BHARTIART,329.5,334,326.75,331.5,2157320
9/3/2016,BHARTIART,329.05,335.85,328.3,334.6,3091469
10/3/2016,BHARTIART,332.05,338.7,331,336.3,1656083
11/3/2016,BHARTIART,335,338.8,334,337.25,2720156
14-03-2016,BHARTIART,335.15,342,331.8,340.75,2373050
15-03-2016,BHARTIART,340,344.5,336,342.9,2081414
16-03-2016,BHARTIART,341.25,344.8,335.4,338.5,3931205
17-03-2016,BHARTIART,341.3,351.7,338.05,340.75,6449118
18-03-2016,BHARTIART,345.8,348.25,340.05,344.3,3561683
21-03-2016,BHARTIART,345,355,343.2,353.65,2535611
22-03-2016,BHARTIART,354.9,356.7,344.65,350.9,3988349
23-03-2016,BHARTIART,352,361.4,352,358.2,4611410
28-03-2016,BHARTIART,358.9,361,346.85,349.8,4173356
29-03-2016,BHARTIART,347,357.75,346.05,354.5,3671058
30-03-2016,BHARTIART,355,359.25,351.1,353.8,3811564
31-03-2016,BHARTIART,353.5,356.65,346.55,350.8,7144216
1/4/2016,BHARTIART,350.2,350.2,332.2,335.45,4071134
4/4/2016,BHARTIART,335.55,350.9,335.55,348.5,3095605
5/4/2016,BHARTIART,346.5,346.5,329.05,330.5,4767509
6/4/2016,BHARTIART,333.45,339.55,331.55,334.5,2737206
7/4/2016,BHARTIART,336.1,336.3,329.25,331.25,2177209
8/4/2016,BHARTIART,331.95,337.4,325.6,334.6,2090508
11/4/2016,BHARTIART,341.45,350,341,348.25,4077524
12/4/2016,BHARTIART,348.2,352.5,344.15,350.1,2784511
13-04-2016,BHARTIART,351.05,364.5,349.6,351.25,5961256
18-04-2016,BHARTIART,355.05,363,352.2,359.4,2549108
20-04-2016,BHARTIART,364,364.35,354.1,356.65,2929869
21-04-2016,BHARTIART,357.85,359,351,357.25,1999186
22-04-2016,BHARTIART,351,357.95,349.75,353.1,1315980
25-04-2016,BHARTIART,354.3,364,354.3,358.95,3092288
26-04-2016,BHARTIART,357.45,363.8,355.4,360.4,2348466
27-04-2016,BHARTIART,365,381.4,362.15,373.05,7767551
28-04-2016,BHARTIART,383.45,385,370.5,372.7,9027610
29-04-2016,BHARTIART,371.85,372.6,360.5,363.6,4876927
2/5/2016,BHARTIART,363,364.5,356.4,357.8,1572749
3/5/2016,BHARTIART,358,370.5,358,368.35,3919783
4/5/2016,BHARTIART,365.95,369.25,359.3,361.45,1697313
5/5/2016,BHARTIART,362.5,366,351.65,354.4,2140529
6/5/2016,BHARTIART,357,364.45,354.4,359.1,2880488
9/5/2016,BHARTIART,360.25,367.9,358.2,366.8,1866271
10/5/2016,BHARTIART,367.5,369.3,360.35,368.85,2642844
11/5/2016,BHARTIART,364.5,377.45,357,358.9,4791361
12/5/2016,BHARTIART,363,363.55,355.7,362.1,2905943
13-05-2016,BHARTIART,362,362,353,354.9,3610466
16-05-2016,BHARTIART,355,356.15,342.85,353.45,2700321
17-05-2016,BHARTIART,356,359,348.6,351.2,2478092
18-05-2016,BHARTIART,350,352.6,347.25,351.25,2182531
19-05-2016,BHARTIART,351.25,352.8,343.4,344.8,2470460
20-05-2016,BHARTIART,345.9,346.5,339.3,341.95,3784752
23-05-2016,BHARTIART,346.7,348.75,341.5,345.85,1660748
24-05-2016,BHARTIART,345.9,346.95,341.8,345.15,2067119
25-05-2016,BHARTIART,347.1,352.5,347,351.65,1944422
26-05-2016,BHARTIART,352,356,347.75,352.85,4752719
27-05-2016,BHARTIART,352.95,357.6,349.55,351.25,2772151
30-05-2016,BHARTIART,353.1,357.2,352.25,355.9,2564704
31-05-2016,BHARTIART,356.9,357,347.15,351.4,21884214
1/6/2016,BHARTIART,353.55,364.35,352.3,363.25,2777337
2/6/2016,BHARTIART,361.35,368,359.8,366.2,2347471
3/6/2016,BHARTIART,365,365.7,355.35,358.15,3314283
6/6/2016,BHARTIART,357,359.05,347.2,348.75,4744743
7/6/2016,BHARTIART,348.75,352.1,347.3,349.15,4022603
8/6/2016,BHARTIART,355.6,358.25,351.6,352.65,2391937
9/6/2016,BHARTIART,355.5,356.4,349.8,351.25,1396930
10/6/2016,BHARTIART,349.7,353.55,347.6,351.1,1965285
13-06-2016,BHARTIART,348.3,350.5,341.55,342.4,1965043
14-06-2016,BHARTIART,343.2,344.5,337.35,342.65,3026950
15-06-2016,BHARTIART,348,352.85,347,351.9,2937711
16-06-2016,BHARTIART,351.55,351.95,341.25,346.5,2355893
17-06-2016,BHARTIART,348,358.9,344.45,357,5039991
20-06-2016,BHARTIART,356,366,353.8,364.5,2889376
21-06-2016,BHARTIART,362.25,364.7,360.15,362.2,1455994
22-06-2016,BHARTIART,363.95,367,360.85,363.05,2162737
23-06-2016,BHARTIART,364.7,365.75,362,364.8,1266933
24-06-2016,BHARTIART,357,360,348.7,355.85,2203750
27-06-2016,BHARTIART,354,357.95,349.75,351.15,2430919
28-06-2016,BHARTIART,352.35,358.5,351.8,357.1,3191711
29-06-2016,BHARTIART,358.5,360.3,354.25,356.2,2225253
30-06-2016,BHARTIART,358,370,355.45,366.8,3674149
1/7/2016,BHARTIART,365.8,372.85,362.65,368.35,2620663
4/7/2016,BHARTIART,370.55,375.9,368.9,373.35,1672423
5/7/2016,BHARTIART,374,374,363.6,365.9,1405904
7/7/2016,BHARTIART,365,371.3,362.65,363.35,2348712
8/7/2016,BHARTIART,360.75,362.25,353,355.05,1574377
11/7/2016,BHARTIART,365.9,365.9,358.05,359.85,2196825
12/7/2016,BHARTIART,362.4,364.5,360,363.3,1201581
13-07-2016,BHARTIART,365.9,365.95,359.1,363.7,1450574
14-07-2016,BHARTIART,363.6,367.7,361.85,366.95,989099
15-07-2016,BHARTIART,365.4,379.95,365.4,378.9,2536815
18-07-2016,BHARTIART,379.7,380,361.05,362.65,3238034
19-07-2016,BHARTIART,359.05,368.2,357.6,364.3,3201786
20-07-2016,BHARTIART,364.2,366.95,361.35,363.4,2564180
21-07-2016,BHARTIART,365.9,369.7,362.5,367.85,1981372
22-07-2016,BHARTIART,368,369.8,364.1,367.35,2307181
25-07-2016,BHARTIART,364,372.8,363.1,371.95,1668016
26-07-2016,BHARTIART,370,372.95,366.85,369.85,1678667
27-07-2016,BHARTIART,370.7,377.25,368.4,372.55,2337156
28-07-2016,BHARTIART,381.8,381.8,363.6,371.9,7405226
29-07-2016,BHARTIART,371.9,371.9,360.45,362.05,3765474
1/8/2016,BHARTIART,363.45,367,362.1,364,1599986
2/8/2016,BHARTIART,361.9,364.8,355.65,357.8,3206029
3/8/2016,BHARTIART,359.15,360.4,353.25,358.85,2245459
4/8/2016,BHARTIART,359.8,368.75,353.05,366.25,2975193
5/8/2016,BHARTIART,367.2,371.5,359.55,364,3838729
8/8/2016,BHARTIART,363,364.9,349.3,351.55,4841846
9/8/2016,BHARTIART,352.9,355.05,344.75,349.45,5168298
10/8/2016,BHARTIART,351,353.4,345,346.45,1535903
11/8/2016,BHARTIART,346.25,346.75,342,346.35,2485709
12/8/2016,BHARTIART,344.25,349,344.1,347.8,2356815
16-08-2016,BHARTIART,348.5,351.35,339.7,342.45,3742897
17-08-2016,BHARTIART,343.5,349.5,343.5,345.65,3222433
18-08-2016,BHARTIART,348.4,353.9,346.85,353.15,1886760
19-08-2016,BHARTIART,354,355,347.3,351.4,1708149
22-08-2016,BHARTIART,351,353,346.1,350.2,886465
23-08-2016,BHARTIART,348,355.4,344.7,353.75,2295101
24-08-2016,BHARTIART,354,358.35,350,352.6,1631250
25-08-2016,BHARTIART,351.25,354,344.1,346,3229352
26-08-2016,BHARTIART,347.5,348.1,341.55,343.95,1127246
29-08-2016,BHARTIART,343.5,347.75,335.25,342.6,2549031
30-08-2016,BHARTIART,342.75,344.1,328.75,331.85,4044189
31-08-2016,BHARTIART,332.25,336.9,328.85,331.65,6401848
1/9/2016,BHARTIART,330,332.35,301.5,310.85,35411027
2/9/2016,BHARTIART,308.15,320.95,306.5,318.9,15330612
6/9/2016,BHARTIART,318.9,322.8,312.65,321.5,7067529
7/9/2016,BHARTIART,318.5,322.4,316.1,320.15,3414495
8/9/2016,BHARTIART,320.15,327.2,319,324.4,3442329
9/9/2016,BHARTIART,323.5,326.75,318.35,322.1,2956745
12/9/2016,BHARTIART,317.9,321.95,314.1,318.05,3149855
14-09-2016,BHARTIART,317.1,323.25,317.1,319.85,2004656
15-09-2016,BHARTIART,319.05,325,316.9,322.7,2074012
16-09-2016,BHARTIART,322.1,326.5,321.1,323.6,3230892
19-09-2016,BHARTIART,323,325,321.05,324.15,1529681
20-09-2016,BHARTIART,324,324,317.7,319.2,2739997
21-09-2016,BHARTIART,320.4,323,318.8,321.85,1663305
22-09-2016,BHARTIART,323.6,327.95,322.65,327,1480515
23-09-2016,BHARTIART,326,330,324,326.95,2135834
26-09-2016,BHARTIART,326,328.7,319.1,320.35,2155103
27-09-2016,BHARTIART,321.9,321.9,314.05,314.8,2244406
28-09-2016,BHARTIART,313.55,323.45,311.1,321.75,2941322
29-09-2016,BHARTIART,322.5,323.7,314.1,315.7,6256119
